idCentro,Codigo,Denominacion,DesEtapaCentro,DescripcionEtapaCentro,Direccion,Localidad,CodigoPostal,Municipio,Isla,Provincia,Telefono,Fax,CorreoElectronico,SegundoCorreoElectronico,PaginaWeb,Naturaleza,TipoCentro,Titular,CentroCER,PreferenteAuditivoMotorico,ColectivoEscuelasRurales,CentroProfesores,URLWebCEP,CentroDestino,EOEP,CentroCepaAlQuePertenece,CentroAdscritoEOI,FotoCentro,DescargarMapaCentroGoogleEarth,VerMapaCentroGoogleMaps,Longitud,Latitud,DescargarZonasInfluenciaCentroGoogleEarth,Concierto,CentroProfesoresCodigo,CentroProfesoresNombre,ZonaInspeccionCodigo,ZonaInspeccionNombre,FuenteCEP,FuenteZonaInspeccion
37,35000461,CEIP MANOLO ORTEGA,CEIP,Colegio de Educación Infantil y Primaria,"PASAJE ECHEDEY, 1",ARUCAS,35413,ARUCAS,GRAN CANARIA,Las Palmas,928-393003 y 928-304580,,35000461@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipmanoloortega,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010609 IES BAÑADEROS-CIPRIANO ACOSTA,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/37.kmz,"https://maps.google.com/maps?q=28.1418729125588,-15.5224913986174+(CEIP+MANOLO+ORTEGA)&iwloc=A&hl=es&z=18",-15.5224913986174,28.1418729125588,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000461.geojson,Público,,,304,,,Datos Abiertos de Canarias
40,35000495,CEIP SANTIDAD,CEIP,Colegio de Educación Infantil y Primaria,"C/ DORAMAS, 2",SANTIDAD,35411,ARUCAS,GRAN CANARIA,Las Palmas,928-306984,,35000495@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipsantidad,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009358 IES SANTIAGO SANTANA DÍAZ,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/40.kmz,"https://maps.google.com/maps?q=28.1110649644896,-15.5110629119724+(CEIP+SANTIDAD)&iwloc=A&hl=es&z=18",-15.5110629119724,28.1110649644896,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000495.geojson,Público,,,304,,,Datos Abiertos de Canarias
41,35000501,CEIP TRAPICHE,CEIP,Colegio de Educación Infantil y Primaria,"PASEO DE SAN JOSÉ, 45",TRAPICHE,35413,ARUCAS,GRAN CANARIA,Las Palmas,928-304579,,35000501@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceiptrapiche,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010609 IES BAÑADEROS-CIPRIANO ACOSTA,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482444,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/41.kmz,"https://maps.google.com/maps?q=28.1351556348749,-15.5392764956152+(CEIP+TRAPICHE)&iwloc=A&hl=es&z=18",-15.5392764956152,28.1351556348749,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000501.geojson,Público,,,304,,,Datos Abiertos de Canarias
43,35000525,CEIP BUENLUGAR,CEIP,Colegio de Educación Infantil y Primaria,"C/ ALMIRANTE CARRERO BLANCO, 1",BUENLUGAR,35431,FIRGAS,GRAN CANARIA,Las Palmas,928-303134,,35000525@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipbuenlugar/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35702011,,CER FIRGAS,,,35013635 IES VILLA DE FIRGAS,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/43.kmz,"https://maps.google.com/maps?q=28.118550,-15.559542+(CEIP+BUENLUGAR)&iwloc=A&hl=es&z=18",-15.559542,28.118550,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000525.geojson,Público,,,303,,,Datos Abiertos de Canarias
45,35000549,CEIP VILLA DE FIRGAS,CEIP,Colegio de Educación Infantil y Primaria,"C/ SACRISTÁN AGUSTÍN ASENSIO GUERRA, 19",FIRGAS,35430,FIRGAS,GRAN CANARIA,Las Palmas,928-478640,928-478641,35000549@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipvilladefirgas/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35013635 IES VILLA DE FIRGAS,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147481844,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/45.kmz,"https://maps.google.com/maps?q=28.1044834108385,-15.5644832686664+(CEIP+VILLA+DE+FIRGAS)&iwloc=A&hl=es&z=18",-15.5644832686664,28.1044834108385,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000549.geojson,Público,,,303,,,Datos Abiertos de Canarias
46,35000574,CEIP CAIDEROS,CEIP,Colegio de Educación Infantil y Primaria,C/ ALCALDE ROSAS CAIDEROS,CAIDEROS,35468,GÁLDAR,GRAN CANARIA,Las Palmas,928-117670,,35000574@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35702302,,CER GÁLDAR-GUÍA,,,35009334 IES ROQUE AMAGRO,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/46.kmz,"https://maps.google.com/maps?q=28.076513,-15.647829+(CEIP+CAIDEROS)&iwloc=A&hl=es&z=18",-15.647829,28.076513,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000574.geojson,Público,,,302,,,Datos Abiertos de Canarias
47,35000586,CEIP FERNANDO GUANARTEME,CEIP,Colegio de Educación Infantil y Primaria,"C/ GUILLÉN MORALES, 15",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-303199,,35000586@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipfernandoguanarteme,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Motórico,,,,35000628 IES AGÁLDAR,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/47.kmz,"https://maps.google.com/maps?q=28.1456969592441,-15.6584799831652+(CEIP+FERNANDO+GUANARTEME)&iwloc=A&hl=es&z=18",-15.6584799831652,28.1456969592441,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000586.geojson,Público,,,302,,,Datos Abiertos de Canarias
48,35000598,CEIP ANTONIO PADRÓN,CEIP,Colegio de Educación Infantil y Primaria,"C/ DRAGO, 17",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-303098,,35000598@gobiernodecanarias.org,,http://www.ceipantoniopadron.org,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35000628 IES AGÁLDAR,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/48.kmz,"https://maps.google.com/maps?q=28.146146,-15.653264+(CEIP+ANTONIO+PADRÓN)&iwloc=A&hl=es&z=18",-15.653264,28.146146,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000598.geojson,Público,,,302,,,Datos Abiertos de Canarias
49,35000628,IES AGÁLDAR,IES,Instituto de Educación Secundaria,"C/ Concejala Encarnación Monzón Suárez, sn",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-577816,,35000628@gobiernodecanarias.org,iessaulotoron@gmail.com,https://www3.gobiernodecanarias.org/medusa/edublog/iesagaldar/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483141,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/49.kmz,"https://maps.google.com/maps?q=28.1423989318929,-15.650130183598694+(IES+AGÁLDAR)&iwloc=A&hl=es&z=18",-15.650130183598694,28.1423989318929,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000628.geojson,Público,,,302,,,Datos Abiertos de Canarias
50,35000631,RE MANUEL SOSA,RE,Residencia Escolar,"C/ GUILLÉN MORALES, 15",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-599133,,35000631@gobiernodecanarias.org,,http://www.remanuelsosa.blogspot.com,Público,Residencia,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/50.kmz,"https://maps.google.com/maps?q=28.1454851377788,-15.6580921320009+(RE+MANUEL+SOSA)&iwloc=A&hl=es&z=18",-15.6580921320009,28.1454851377788,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000631.geojson,Público,,,302,,,Datos Abiertos de Canarias
51,35000689,CPEIPS JESÚS SACRAMENTADO,CPEIPS,"Centro Privado de Educación Infantil, Primaria y Secundaria","C/ PEDRO ARGÜELLO, 12",GÁLDAR,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-880723,928-551040,jesussacramentado@planalfa.es,,http://www.colegiojesussacramentado.es,Privado,Docente,Titularidad Privada,,,,,,,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/51.kmz,"https://maps.google.com/maps?q=28.144074135,-15.649672574+(CPEIPS+JESÚS+SACRAMENTADO)&iwloc=A&hl=es&z=18",-15.649672574,28.144074135,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000689.geojson,Con niveles concertados,,,302,,,Datos Abiertos de Canarias
53,35000707,CEIP SAN ISIDRO,CEIP,Colegio de Educación Infantil y Primaria,"C/ GARCÍA LORCA, S/N",SAN ISIDRO,35460,GÁLDAR,GRAN CANARIA,Las Palmas,928-478881,,35000707@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009334 IES ROQUE AMAGRO,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483140,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483139",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/53.kmz,"https://maps.google.com/maps?q=28.131926,-15.659240+(CEIP+SAN+ISIDRO)&iwloc=A&hl=es&z=18",-15.659240,28.131926,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000707.geojson,Público,,,302,,,Datos Abiertos de Canarias
54,35000719,CEIP SAUCILLO,CEIP,Colegio de Educación Infantil y Primaria,"CRUZ DEL POLEO, S/N",SAUCILLO,35468,GÁLDAR,GRAN CANARIA,Las Palmas,928-117139,,35000719@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipsaucillo/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35702302,,CER GÁLDAR-GUÍA,,,35009334 IES ROQUE AMAGRO,35702370 - E.O.E.P. GRAN CANARIA NOROESTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/54.kmz,"https://maps.google.com/maps?q=28.094301,-15.641488+(CEIP+SAUCILLO)&iwloc=A&hl=es&z=18",-15.641488,28.094301,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000719.geojson,Público,,,302,,,Datos Abiertos de Canarias
55,35000720,CEIP SAN JUAN,CEIP,Colegio de Educación Infantil y Primaria,"C/ SANTIAGO NODA, 4",HARÍA,35520,HARÍA,LANZAROTE,Las Palmas,928-835111 y 616-268080,928-835640,35000720@gobiernodecanarias.org,,http://www.ceipsanjuan.es,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009206 IES HARÍA,35702664 - E.O.E.P. LANZAROTE NORTE,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483138,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483137",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/55.kmz,"https://maps.google.com/maps?q=29.142501,-13.506044+(CEIP+SAN+JUAN)&iwloc=A&hl=es&z=18",-13.506044,29.142501,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000720.geojson,Público,,,201,,,Datos Abiertos de Canarias
56,35000756,CEIP LAS MERCEDES,CEIP,Colegio de Educación Infantil y Primaria,"C/ VILLA NUEVA, 8",MALA,35543,HARÍA,LANZAROTE,Las Palmas,928-304080,,35000756@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35707601,,CER LANZAROTE,,,35009206 IES HARÍA,35702664 - E.O.E.P. LANZAROTE NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/56.kmz,"https://maps.google.com/maps?q=29.0993227641683,-13.469795224309+(CEIP+LAS+MERCEDES)&iwloc=A&hl=es&z=18",-13.469795224309,29.0993227641683,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000756.geojson,Público,,,201,,,Datos Abiertos de Canarias
57,35000768,CEIP AGUATONA,CEIP,Colegio de Educación Infantil y Primaria,"C/ GADIFER DE LA SALLE, S/N",INGENIO,35250,INGENIO,GRAN CANARIA,Las Palmas,928-303099,,35000768@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipaguatona,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010506 IES INGENIO,35702374 - E.O.E.P. INGENIO-AGÜIMES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/57.kmz,"https://maps.google.com/maps?q=27.9318976595634,-15.425477853334+(CEIP+AGUATONA)&iwloc=A&hl=es&z=18",-15.425477853334,27.9318976595634,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000768.geojson,Público,,,322,,,Datos Abiertos de Canarias
58,35000771,CEIP CLAUDIO DE LA TORRE,CEIP,Colegio de Educación Infantil y Primaria,"C/ JUAN DE AUSTRIA, S/N",CARRIZAL,35240,INGENIO,GRAN CANARIA,Las Palmas,928-781633,928-781633,35000771@gobiernodecanarias.org,,https://www3.gobiernodecanarias.org/medusa/edublog/ceipclaudiodelatorre/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Motórico,,,,35010488 IES CARRIZAL,35702374 - E.O.E.P. INGENIO-AGÜIMES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/58.kmz,"https://maps.google.com/maps?q=27.9140384418541,-15.4085858923789+(CEIP+CLAUDIO+DE+LA+TORRE)&iwloc=A&hl=es&z=18",-15.4085858923789,27.9140384418541,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000771.geojson,Público,,,322,,,Datos Abiertos de Canarias
59,35000781,CEIP DOCTOR JUAN ESPINO SÁNCHEZ,CEIP,Colegio de Educación Infantil y Primaria,"C/ DOCTOR J. ESPINO SÁNCHEZ, 4",INGENIO,35250,INGENIO,GRAN CANARIA,Las Palmas,928-781634,928-780154,35000781@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipdoctorjuanespinosanchez,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010506 IES INGENIO,35702374 - E.O.E.P. INGENIO-AGÜIMES,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/59.kmz,"https://maps.google.com/maps?q=27.9186865114929,-15.4433006298641+(CEIP+DOCTOR+JUAN+ESPINO+SÁNCHEZ)&iwloc=A&hl=es&z=18",-15.4433006298641,27.9186865114929,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000781.geojson,Público,,,322,,,Datos Abiertos de Canarias
61,35000835,CEO MOGÁN,CEO,Centro de Educación Obligatoria,"C/ EL MOCÁN, 36",MOGÁN,35140,MOGÁN,GRAN CANARIA,Las Palmas,928-306972,,35000835@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublogs/ceomogan,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,,35702373 - E.O.E.P. GRAN CANARIA SUR,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483136,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483135",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/61.kmz,"https://maps.google.com/maps?q=27.883762,-15.722457+(CEO+MOGÁN)&iwloc=A&hl=es&z=18",-15.722457,27.883762,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000835.geojson,Público,,,328,,,Datos Abiertos de Canarias
62,35000859,CEIP PLAYA DE ARGUINEGUÍN,CEIP,Colegio de Educación Infantil y Primaria,"C/ TANAUSÚ, 2",ARGUINEGUÍN,35120,MOGÁN,GRAN CANARIA,Las Palmas,928-599253,,35000859@gobiernodecanarias.org,35000859@profesores.com,http://www3.gobiernodecanarias.org/medusa/edublog/ceipplayadearguineguin/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010105 IES ARGUINEGUÍN-LIDIA PULIDO,35702373 - E.O.E.P. GRAN CANARIA SUR,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483134,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/62.kmz,"https://maps.google.com/maps?q=27.762197569,-15.680718387+(CEIP+PLAYA+DE+ARGUINEGUÍN)&iwloc=A&hl=es&z=18",-15.680718387,27.762197569,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000859.geojson,Público,,,328,,,Datos Abiertos de Canarias
63,35000860,CEIP PLAYA DE MOGÁN,CEIP,Colegio de Educación Infantil y Primaria,"C/ LA CRUZ, 3",PLAYA DE MOGÁN,35138,MOGÁN,GRAN CANARIA,Las Palmas,928-375161,,35000860@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipplayademogan,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35000835 CEO MOGÁN,35702373 - E.O.E.P. GRAN CANARIA SUR,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/63.kmz,"https://maps.google.com/maps?q=27.8221128590001,-15.762026598+(CEIP+PLAYA+DE+MOGÁN)&iwloc=A&hl=es&z=18",-15.762026598,27.8221128590001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000860.geojson,Público,,,328,,,Datos Abiertos de Canarias
64,35000872,CEIP CARRETERÍA,CEIP,Colegio de Educación Infantil y Primaria,"C/ EL LOMO, 60",CARRETERÍA,35423,MOYA,GRAN CANARIA,Las Palmas,928-118947,,35000872@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipcarreteria,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009565 IES DORAMAS,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/64.kmz,"https://maps.google.com/maps?q=28.104806379,-15.5806270969999+(CEIP+CARRETERÍA)&iwloc=A&hl=es&z=18",-15.5806270969999,28.104806379,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000872.geojson,Público,,,303,,,Datos Abiertos de Canarias
65,35000884,CEIP COSTA,CEIP,Colegio de Educación Infantil y Primaria,"CTRA. LA COSTA, 28",LA COSTA,35413,MOYA,GRAN CANARIA,Las Palmas,928-655973,,35000884@gobiernodecanarias.org,,https://www3.gobiernodecanarias.org/medusa/edublog/ceipcosta/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35703901,,CER MOYA,,,35010609 IES BAÑADEROS-CIPRIANO ACOSTA,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/65.kmz,"https://maps.google.com/maps?q=28.1437199084783,-15.5701893958065+(CEIP+COSTA)&iwloc=A&hl=es&z=18",-15.5701893958065,28.1437199084783,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000884.geojson,Público,,,303,,,Datos Abiertos de Canarias
68,35000914,CEIP AGUSTÍN HERNÁNDEZ DÍAZ,CEIP,Colegio de Educación Infantil y Primaria,"C/ SECRETARIO JUAN GONZÁLEZ LEÓN, 7",VILLA DE MOYA,35420,MOYA,GRAN CANARIA,Las Palmas,928-303355,,35000914@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipagustinhernandezdiaz/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35009565 IES DORAMAS,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/68.kmz,"https://maps.google.com/maps?q=28.1122301823881,-15.5823591190984+(CEIP+AGUSTÍN+HERNÁNDEZ+DÍAZ)&iwloc=A&hl=es&z=18",-15.5823591190984,28.1122301823881,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000914.geojson,Público,,,303,,,Datos Abiertos de Canarias
69,35000938,CEIP MANUEL BALBUENA PEDRAZA,CEIP,Colegio de Educación Infantil y Primaria,"C/ JUAN MATEO DE CASTRO, 18",FONTANALES,35421,MOYA,GRAN CANARIA,Las Palmas,928-303008,,35000938@gobiernodecanarias.org,,,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",35703901,,CER MOYA,,,35009565 IES DORAMAS,35702381 - E.O.E.P. GRAN CANARIA NORTE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/69.kmz,"https://maps.google.com/maps?q=28.0568591541181,-15.6091547448689+(CEIP+MANUEL+BALBUENA+PEDRAZA)&iwloc=A&hl=es&z=18",-15.6091547448689,28.0568591541181,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000938.geojson,Público,,,303,,,Datos Abiertos de Canarias
72,35000963,CEIP LA OLIVA,CEIP,Colegio de Educación Infantil y Primaria,"C/ GREGORIO HORMIGA, 2",LA OLIVA,35640,LA OLIVA,FUERTEVENTURA,Las Palmas,928-599104,,35000963@gobiernodecanarias.org,,http://www.ceiplaoliva.com,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010452 IES LA OLIVA,35702376 - E.O.E.P. FUERTEVENTURA NORTE,,,"http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483133,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483132",https://intranet.educacion.org/educacion/centros/dircenweb/docsup/72.kmz,"https://maps.google.com/maps?q=28.611526596,-13.926104236+(CEIP+LA+OLIVA)&iwloc=A&hl=es&z=18",-13.926104236,28.611526596,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35000963.geojson,Público,,,101,,,Datos Abiertos de Canarias
73,35001013,CEIP VILLAVERDE,CEIP,Colegio de Educación Infantil y Primaria,"CALLE DEL CENTRO, 125",VILLAVERDE,35640,LA OLIVA,FUERTEVENTURA,Las Palmas,928-868642,,35001013@gobiernodecanarias.org,,http://www.gobiernodecanarias.org/medusa/edublog/ceipvillaverde,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010452 IES LA OLIVA,35702376 - E.O.E.P. FUERTEVENTURA NORTE,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483131,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/73.kmz,"https://maps.google.com/maps?q=28.640079,-13.898047736694743+(CEIP+VILLAVERDE)&iwloc=A&hl=es&z=18",-13.898047736694743,28.640079,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35001013.geojson,Público,,,101,,,Datos Abiertos de Canarias
74,35001025,CEIP MORRO JABLE,CEIP,Colegio de Educación Infantil y Primaria,"C/ MASCONA, 40",MORRO JABLE,35625,PÁJARA,FUERTEVENTURA,Las Palmas,928-599393,,35001025@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipmorrojable,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,35010221 IES JANDÍA,35702378 - E.O.E.P. FUERTEVENTURA SUR,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147483130,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/74.kmz,"https://maps.google.com/maps?q=28.0549956038073,-14.3523725381022+(CEIP+MORRO+JABLE)&iwloc=A&hl=es&z=18",-14.3523725381022,28.0549956038073,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35001025.geojson,Público,,,104,,,Datos Abiertos de Canarias
